id,year,downloads,title,author,lang,subject
54719,1911,387,Happy Ending: The Collected Lyrics of Louise Imogen Guiney,"Guiney, Louise Imogen",en,lit
54841,1878,387,Brownlows: A Novel,"Oliphant, Mrs. (Margaret)",en,lit
55189,1908,387,"The Summit House Mystery; Or, The Earthly Purgatory","Dougall, L. (Lily)",en,lit
55560,1953,387,The Mercer Boys' Mystery Case,"Wyckoff, Capwell",en,lit
55850,1900,387,Leaves from the Diary of an Impressionist: Early Writings,"Hearn, Lafcadio",en,lit
5587,1887,387,In the Blue Pike - Complete,"Ebers, Georg",en,lit
56077,1933,387,Love Insurance,"Biggers, Earl Derr",en,lit
59004,1916,387,Burgess Unabridged: A new dictionary of words you have always needed,"Burgess, Gelett",en,lit
59154,1883,387,El Niño de la Bola: Novela,"Alarcón, Pedro Antonio de",es,lit
59301,1873,387,Index of the Project Gutenberg Works of Thomas Wentworth Higginson,"Higginson, Thomas Wentworth",en,lit
59424,1878,387,The Railway Man and His Children,"Oliphant, Mrs. (Margaret)",en,lit
6116,1920,387,Out of the Primitive,"Bennet, Robert Ames",en,lit
61238,1925,387,"The diary of Delia : Being a veracious chronicle of the kitchen, with some side-lights on the parlour","Watanna, Onoto",en,lit
61281,1930,387,Heliogabalus: A Buffoonery in Three Acts,"Mencken, H. L. (Henry Louis)",en,lit
63226,1934,387,Flytraps and Their Operation [1921],"Bishopp, F. C. (Fred Corry)",en,sci
64959,1931,387,"Picturesque Spain: Architecture, landscape, life of the people.","Hielscher, Kurt",en,hist
66222,1894,387,Mrs. Siddons,"Kennard, Nina H.",en,lit
66751,1918,387,The Heir,"Grier, Sydney C.",en,lit
66925,1939,387,Lady Rum-Di-Doodle-Dum's Children,"Dickson, Samuel Benjamin",en,lit
67680,1944,387,Cutie: A Warm Mamma,"Hecht, Ben",en,lit
67958,1899,387,"The Yellow Hunter; or, The Winding Trail of Death","Harbaugh, T. C. (Thomas Chalmers)",en,lit
68010,1927,387,La montée aux enfers,"Magre, Maurice",fr,lit
68017,1915,387,Hazel,"Ovington, Mary White",en,lit
68115,1898,387,Kálozdy Béla: Regény (2. kötet),"Beöthy, Zsolt",hu,lit
68332,1912,387,"The Rover Boys on Sunset Trail; or, The old miner's mysterious message","Stratemeyer, Edward",en,lit
68481,1774,387,"Young Grandison, volume 1 (of 2) A series of letters from young persons to their friends","Cambon, Madame de (Maria Geertruida van de Werken)",en,phil
68532,1901,387,"Little Hickory; or, Ragged Rob's young republic","Browne, George Waldo",en,lit
68790,1872,387,A haunted life,"Grant, James",en,lit
68802,1939,387,Invincible Minnie,"Holding, Elisabeth Sanxay",en,lit
68888,1890,387,How Jack Mackenzie won his epaulettes,"Stables, Gordon",en,lit
68911,1897,387,Szent Péter esernyője,"Mikszáth, Kálmán",hu,lit
68922,1907,387,The adventure of the broad arrow: An Australian romance,"Roberts, Morley",en,lit
69282,1824,387,"The doctor, &c., vol. 1 (of 7)","Southey, Robert",en,lit
69504,1839,387,The northern whale-fishery,"Scoresby, William",en,sci
69521,1921,387,Surprise house,"Brown, Abbie Farwell",en,lit
70023,1860,387,The reigning belle : $b A society novel,"Stephens, Ann S. (Ann Sophia)",en,lit
70381,1939,387,"The Abbey of St. Albans from 1300 to the dissolution of the monasteries : $b The Stanhope essay, 1911","Galbraith, V. H. (Vivian Hunter)",en,phil
70901,1905,387,The great fraud of Ulster,"Healy, T. M. (Timothy Michael)",en,hist
71214,1910,387,Your boy and his training : $b A practical treatise on boy-training,"Puller, Edwin Seward",en,social
71572,1878,387,The gold seekers of '49 : $b a personal narrative of the overland trail and adventures in California and Oregon from 184,"Webster, Kimball",en,hist
71601,1915,387,"Bagdad, Babylon, Ninive","Hedin, Sven Anders",de,hist
72101,1892,387,The white Indian boy : $b The story of Uncle Nick among the Shoshones,"Wilson, Elijah Nicholas",en,hist
72670,1855,387,"A year among the trees : $b or, the woods and by-ways of New England","Flagg, Wilson",en,sci
73453,1888,387,Enoch Crane,"Smith, Francis Hopkinson",en,lit
73638,1902,387,The disciple,"Bourget, Paul",en,lit
74831,1924,387,The topography and geology of the Fayum province of Egypt,"Beadnell, H. J. L. (Hugh John Llewellyn)",en,sci
74987,1871,387,"Waikna : $b or, Adventures on the Mosquito Shore","Squier, E. G. (Ephraim George)",en,hist
75063,1918,387,Hospital housekeeping,"Aikens, Charlotte A. (Charlotte Albina)",en,sci
75232,1878,387,"The unseen universe : $b or, physical speculations on a future state","Stewart, Balfour",en,phil
75272,1908,387,"Willem Janszoon Blaeu, 1571-1638 : $b a sketch of his life and work, with an especial reference to his large world map o","Stevenson, Edward Luther",en,hist
75391,462,387,"Ocellus Lucanus on the nature of the universe : $b Taurus, the Platonic philosopher, on the eternity of the world. Juliu",Proclus,en,phil
75497,1869,387,"The Lady of the Isle : $b or, the Island Princess","Southworth, Emma Dorothy Eliza Nevitte",en,lit
78329,1944,387,Angel Pavement,"Priestley, J. B. (John Boynton)",en,lit
78850,1929,387,Possession,"De la Roche, Mazo",en,lit
8507,1873,387,Ten Great Events in History,"Johonnot, James",en,hist
9577,1857,387,Anti-Slavery Poems 3. Part 3 From Volume III of The Works of John Greenleaf Whittier,"Whittier, John Greenleaf",en,lit
9867,1942,387,Riders of the Silences,"Brand, Max",en,lit
10785,1913,386,"Matrimonial Openings Sailor's Knots, Part 5.","Jacobs, W. W. (William Wymark)",en,lit
12143,1910,386,The Three Comrades,"Royová, Kristína",en,lit
12195,1887,386,The Mystery of Metropolisville,"Eggleston, Edward",en,lit
12360,1931,386,The Top of the World,"Dell, Ethel M. (Ethel May)",en,lit
12936,1912,386,"Young Hunters of the Lake; or, Out with Rod and Gun","Stratemeyer, Edward",en,lit
14467,1749,386,The Fine Lady's Airs (1709),"Baker, Thomas",en,lit
14590,1907,386,"A New Hochelagan Burying-ground Discovered at Westmount on the Western Spur of Mount Royal, Montreal, July-September, 18","Lighthall, W. D. (William Douw)",en,hist
15853,1883,386,One of Life's Slaves,"Lie, Jonas",en,lit
15901,1771,386,A Minniature ov Inglish Orthoggraphy,"Elphinston, James",en,lit
16311,1922,386,Cinematografo,"Rivera, Jose Maria",tl,lit
16373,1916,386,Mrs. Red Pepper,"Richmond, Grace S. (Grace Smith)",en,lit
16716,1912,386,The Going of the White Swan,"Parker, Gilbert",en,lit
17114,1911,386,Tieni varrella tapaamia 2,"Friberg, Maikki",fi,hist
17359,1921,386,Arms and the Woman,"MacGrath, Harold",en,lit
17559,1883,386,On the Church Steps,"Hallowell, Sarah C.",en,lit
17643,1872,386,La confession d'un abbé,"Ulbach, Louis",fr,lit
1773,1614,386,The Two Gentlemen of Verona,"Shakespeare, William",en,lit
17826,1806,386,"Memoir of Old Elizabeth, A Coloured Woman",Old Elizabeth,en,hist
18036,1898,386,Uppingham by the Sea: A Narrative of the Year at Borth,"Skrine, John Huntley",en,social
18054,1908,386,The Zeit-Geist,"Dougall, L. (Lily)",en,lit
18248,1887,386,"Lucy Raymond; Or, The Children's Watchword","Machar, Agnes Maule",en,phil
18553,1919,386,"From Isolation to Leadership, Revised A Review of American Foreign Policy","Latané, John Holladay",en,social
18784,1800,386,Itinerario de Buenos Aires a Cordoba,"Sourryère de Souillac, José",es,hist
19865,1900,386,"Reis door Nubië De Aarde en haar Volken, 1907","Amélineau, E. (Emile)",nl,hist
20693,1912,386,The Jungle Baby,"Farrow, G. E. (George Edward)",en,lit
21462,1864,386,"The Frontier Fort Or, Stirring Times in the North West Territory of British America","Kingston, William Henry Giles",en,lit
21800,1637,386,De complete werken van Joost van Vondel. Eerste deel,"Vondel, Joost van den",nl,lit
21946,1882,386,Op Eigen Wieken,"Alcott, Louisa May",nl,lit
22867,1978,386,Meeting of the Board,"Nourse, Alan Edward",en,lit
23248,1897,386,"The Black Feather From ""Mackinac And Lake Stories"", 1899","Catherwood, Mary Hartwell",en,lit
2341,1799,386,Wilhelm Meisters Lehrjahre - Band 7,"Goethe, Johann Wolfgang von",de,lit
23848,1899,386,Anita: Souvenirs d'un contre-guérillas,"Beaugrand, Honoré",fr,hist
24437,1859,386,The Last Penny and Other Stories,"Arthur, T. S. (Timothy Shay)",en,lit
25331,1875,386,Carinus: Historiallinen novelli,"Jókai, Mór",fi,lit
27073,1911,386,Η Κερένια κούκλα: Αθηναϊκό μυθιστόρημα,"Chrestomanos, Konstantinos",el,lit
27130,1755,386,"A Pindarick Ode on Painting Addressed to Joshua Reynolds, Esq.","Morrison, Thomas",en,lit
27132,1859,386,Histoire du Canada depuis sa découverte jusqu'à nos jours. Tome II,"Garneau, F.-X. (François-Xavier)",fr,hist
27158,1904,386,Il peccato di Loreta,"Boccardi, Alberto",it,lit
27731,1931,386,The New World,"Bynner, Witter",en,lit
28373,1828,386,"Mémoires d'une contemporaine. Tome 1 Souvenirs d'une femme sur les principaux personnages de la République, du Consulat,","Saint-Elme, Ida",fr,hist
28482,1921,386,Sawtooth Ranch,"Bower, B. M.",en,lit
28576,1918,386,Cutting It Out: How to get on the waterwagon and stay there,"Blythe, Samuel G. (Samuel George)",en,social
28605,1763,386,L'oiseau blanc: conte bleu,"Diderot, Denis",fr,lit
28872,1842,386,"Frank Mildmay, De zeeofficier","Marryat, Frederick",nl,lit
29059,1937,386,The World Beyond,"Cummings, Ray",en,lit
29324,1788,386,A Poetical Review of the Literary and Moral Character of the late Samuel Johnson (1786),"Courtenay, John",en,lit
29432,1953,386,The Man the Martians Made,"Long, Frank Belknap",en,lit
29954,1961,386,There is a Reaper ...,"De Vet, Charles V.",en,lit
30742,1977,386,Anything You Can Do!,"Garrett, Randall",en,lit
3110,1879,386,The American Newspaper,"Warner, Charles Dudley",en,lit
31113,1872,386,"Company 'A', corps of engineers, U.S.A., 1846-'48, in the Mexican war","Smith, Gustavus Woodson",en,hist
32477,1899,386,The Future of English Poetry,"Gosse, Edmund",en,lit
32743,1854,386,"The Silver Cross; Or, The Carpenter of Nazareth","Sue, Eugène",en,lit
33220,1887,386,First Fam'lies of the Sierras,"Miller, Joaquin",en,lit
3355,1744,386,"Letters to His Son, 1751 On the Fine Art of Becoming a Man of the World and a Gentleman","Chesterfield, Philip Dormer Stanhope, Earl of",en,phil
34243,1909,386,The Headswoman,"Grahame, Kenneth",en,lit
34435,1859,386,Le Système Solaire se mouvant,"Tischner, August",fr,sci
34910,1912,386,The Inner Beauty,"Maeterlinck, Maurice",en,lit
35102,1841,386,Udvalgte Digtninger,"Heiberg, J. L. (Johan Ludvig)",da,lit
35512,1907,386,A Daughter of the Vine,"Atherton, Gertrude Franklin Horn",en,lit
3559,1819,386,Memoirs of Napoleon Bonaparte - Volume 09,"Bourrienne, Louis Antoine Fauvelet de",en,hist
35951,1827,386,Jacques Ortis; Les fous du docteur Miraglia,"Foscolo, Ugo",fr,lit
36328,1868,386,Välskärin kertomuksia 3 Siniset. Pakolainen. Erään nimen varjo.,"Topelius, Zacharias",fi,lit
36394,1815,386,"La femme auteur; ou, les inconvéniens de la célébrité, tome I","Dufrénoy, Mme.",fr,lit
37171,1880,386,Lost Sir Massingberd: A Romance of Real Life. v. 2/2,"Payn, James",en,lit
37382,1919,386,Los cursos,"Veber, Pierre",es,lit
38342,1666,386,Citt and Bumpkin (1680),"L'Estrange, Roger, Sir",en,lit
38640,1925,386,Euclid's Book on Divisions of Figures With a Restoration Based on Woepcke's Text and on the Practica Geometriae of Leona,"Archibald, Raymond Clare",en,sci
39248,1917,386,"Nuova; or, The New Bee","Kellogg, Vernon L. (Vernon Lyman)",en,lit
39609,1944,386,Pirates: A comedy in one act,"Clements, Colin",en,lit
3996,1854,386,An Attic Philosopher in Paris - Volume 1,"Souvestre, Émile",en,lit
40439,1844,386,Plato's Doctrine Respecting the Rotation of the Earth and Aristotle's Comment Upon That Doctrine,"Grote, George",en,sci
40949,1916,386,The Outrage,"Vivanti, Annie",en,lit
41080,1840,386,Cours familier de Littérature - Volume 22,"Lamartine, Alphonse de",fr,lit
41091,1914,386,The Price of Power Being Chapters from the Secret History of the Imperial Court of Russia,"Le Queux, William",en,lit
41097,1940,386,Mary Lee the Red Cross Girl,"Hart, Helen",en,lit
41448,1926,386,The Oppressed English,"Hay, Ian",en,hist
42206,1926,386,The Camp Fire Girls at the End of the Trail,"Vandercook, Margaret",en,lit
42366,1899,386,The Cozy Lion: As Told by Queen Crosspatch,"Burnett, Frances Hodgson",en,lit
42962,1924,386,Παραμύθι χωρίς όνομα,"Delta, Penelope Stephanou",el,lit
43048,1982,386,The Piebald Hippogriff,"Anderson, Karen",en,lit
43158,1893,386,"Kingsworth; or, The Aim of a Life","Coleridge, Christabel R. (Christabel Rose)",en,lit
43159,1885,386,Two Studios,"Peard, Frances Mary",en,lit
43612,1897,386,Katydid's Poems,"McKinney, Kate Slaughter",en,lit
43618,1916,386,Human Life,"Knight, Sherwood Sweet",en,phil
43810,1902,386,Woodstock: An historical sketch,"Bowen, Clarence Winthrop",en,hist
43904,1928,386,Mystery Wings A Mystery Story for Boys,"Snell, Roy J. (Roy Judson)",en,lit
44617,1848,386,"Mémoires de Luther écrits par lui-même, Tome II","Michelet, Jules",fr,phil
44718,1914,386,The Exiles of Faloo,"Pain, Barry",en,lit
46056,1918,386,Our Little Quebec Cousin,"Saxe, Mary S. (Mary Sollace)",en,lit
46087,1919,386,Drawings of Rossetti,"Wood, T. Martin",en,arts
46269,1931,386,Mark Tidd in Business,"Kelland, Clarence Budington",en,lit
4638,1865,386,"California, 1849-1913; Or, The Rambling Sketches and Experiences of Sixty-four Years' Residence in that State","Woolley, L. H. (Lell Hawley)",en,hist
4640,1882,386,San Francisco During the Eventful Days of April 1906,"Stetson, James B. (James Burgess)",en,hist
46997,1850,386,"Storia d'Inghilterra, vol 2","Macaulay, Thomas Babington Macaulay, Baron",it,hist
47597,1926,386,"Deering of Deal; Or, The Spirit of the School","Griswold, Latta",en,lit
47639,1939,386,Hints on Wolf and Coyote Trapping,"Young, Stanley Paul",en,sci
48552,1916,386,The Blissylvania Post-Office,"Taggart, Marion Ames",en,lit
49207,1885,386,"Anno Domini 2000; or, Woman's Destiny","Vogel, Julius, Sir",en,lit
49242,1896,386,A Practical Treatise on Smallpox,"Fox, George Henry",en,sci
49706,1878,386,Smokiana: Historical; Ethnographical,"Pritchett, R. T. (Robert Taylor)",en,hist
49985,1903,386,"The Story of Jack Ballister's Fortunes Being the narrative of the adventures of a young gentleman of good family, who wa","Pyle, Howard",en,lit
51752,1946,386,If You Was a Moklin,"Leinster, Murray",en,lit
51971,1905,386,The Love That Prevailed,"Moore, Frank Frankfort",en,lit
52095,1950,386,Dave Dawson with the Air Corps,"Bowen, Robert Sidney",en,lit
53494,1884,386,"New Edition of Hints on Silver-Glass Reflecting Telescopes Manufactured by Mr. G. Calver, F.R.A.S. with Directions for S","Calver, George",en,sci
53612,1868,386,Vaders en Zonen,"Turgenev, Ivan Sergeevich",nl,lit
53637,1931,386,Marjorie Dean Macy,"Chase, Josephine",en,lit
53675,1911,386,The Story of the Gravelys: A Tale for Girls,"Saunders, Marshall",en,lit
54709,1913,386,"The Galleon's Gold; or, Frank Reade, Jr.'s Deep Sea Search.","Senarens, Luis",en,lit
55526,1914,386,The Law of the Bolo,"Hyatt, Stanley Portal",en,lit
55938,1924,386,Kiljusen herrasväki,"Finne, Jalmari",fi,lit
56058,1913,386,"Lost in the Atlantic Valley; Or, Frank Reade, Jr., and His Wonder, the ""Dart""","Senarens, Luis",en,lit
56637,1882,386,Natural & Artificial Sewage Treatment,"Jones, Alfred Stowell",en,sci
56693,1878,386,The Boy in the Bush,"Rowe, Richard",en,lit
57444,1931,386,Gypsy and Ginger,"Farjeon, Eleanor",en,lit
57562,1910,386,Painting by Immersion and by Compressed Air: A Practical Handbook,"Jennings, Arthur Seymour",en,sci
5855,1881,386,"Personal Memoirs of P. H. Sheridan, Volume 1, Part 2","Sheridan, Philip Henry",en,hist
58831,1922,386,Cordova: A city of the Moors,"Calvert, Albert Frederick",en,hist
59470,1973,386,Laboratory,"Bixby, Jerome",en,lit
59519,1915,386,Hunting the Hun,"Belton, James",en,hist
59804,1902,386,The Making of a Modern Army and its Operations in the Field A study based on the experience of three years on the French,"Radiguet, René-Louis-Jules",en,hist
5985,1744,386,"Zadig, ó El Destino, Historia Oriental",Voltaire,es,lit
59927,1881,386,Black Sheep: A Novel,"Yates, Edmund",en,lit
60358,1866,386,"Vier Jahre in Spanien. Die Carlisten, ihre Erhebung, ihr Kampf und ihr Untergang.","Goeben, August von",de,hist
60553,1893,386,"The Criticism of the Fourth Gospel Eight Lectures on the Morse Foundation, Delivered in the Union Seminary, New York in ","Sanday, W. (William)",en,phil
60790,1922,386,The Spanish Royal Tapestries,"Calvert, Albert Frederick",en,arts
61590,1920,386,This and That and the Other,"Belloc, Hilaire",en,lit
62057,1893,386,"Buffalo Bill's boy bugler : $b or, The last of the Indian ring","Ingraham, Prentiss",en,lit
62186,1961,386,Space Oasis,"Gallun, Raymond Z. (Raymond Zinke)",en,lit
62641,1953,386,The History of Badlands National Monument and the White River (Big) Badlands of South Dakota,"Mattison, Ray H.",en,hist
6303,1861,386,The Duel Between France and Germany,"Sumner, Charles",en,hist
63175,1900,386,The Sia (1894 N 11 / 1889-1890 (pages 3-158)),"Stevenson, Matilda Coxe",en,hist
65065,1930,386,Base-ball Ballads,"Rice, Grantland",en,lit
65700,1894,386,Report on the Migration of Birds in the Spring and Autumn of 1884. Sixth Report (Vol. II No. 1),"Harvie-Brown, J. A. (John Alexander)",en,sci
66036,1917,386,The Etchings of Charles Meryon,"Dodgson, Campbell",en,arts
67564,1934,386,Jerry Todd and the Talking Frog,"Edwards, Leo",en,lit
67647,1907,386,Deeds of Daring Done by Girls,"Moore, N. Hudson",en,lit
67671,1903,386,"Metzerott, Shoemaker","Woods, Katharine Pearson",en,lit
68130,1912,386,"A handbook of library appliances The technical equipment of libraries: fittings, furniture, charging systems, forms, rec","Brown, James Duff",en,ref
68275,1916,386,The war of the Carolinas,"Nicholson, Meredith",en,lit
68308,1876,386,The Mexican War diary of George B. McClellan,"McClellan, George B. (George Brinton)",en,hist
68430,1905,386,"Isola; or, The disinherited: A revolt for woman and all the disinherited","Dixie, Florence, Lady",en,lit
68544,1907,386,St. Cuthbert's tower,"Warden, Florence",en,lit
68606,1925,386,Le Maître du Navire,"Chadourne, Louis",fr,lit
68625,1890,386,"The red wizard, or, the cave captive","Ellis, Edward Sylvester",en,lit
68926,1880,386,Stories and ballads for young folks,"Alden, Ellen Tracy",en,lit
69553,1806,386,"Feudal tyrants; or, The Counts of Carlsheim and Sargans, volume 1 (of 4)","Naubert, Benedikte",en,lit
69838,1884,386,"Captain Chap; or, The Rolling Stones","Stockton, Frank R.",en,lit
70059,1933,386,Hidden blood,"Tuttle, W. C. (Wilbur C.)",en,lit
70911,1889,386,The evolution of general ideas,"Ribot, Th. (Théodule)",en,phil
71131,1872,386,El Gíbaro : $b Cuadro de costumbres de la isla de Puerto Rico,"Alonso, Manuel A. (Manuel Antonio)",es,hist
71346,1908,386,The young ship builder,"Swett, Sophie",en,lit
71363,1905,386,The Holy Land and Syria,"Carpenter, Frank G. (Frank George)",en,hist
7136,1876,386,"The Great Conspiracy, Volume 4","Logan, John Alexander",en,hist
